Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
rick-199.csv.txt,1,153,14.20,86.68,73.88,50.14,6.38,7.84,87.58,55.56,24.84,15.69,5.23,1.31,7.84,1.31,0.00,9.15,4.58,9.80,13.07,5.88,3.27,3.27,24.84,1.96,0.65,1.31,0.65,0.65,5.23,3.27,1.96,0.65,1.31,0.00,15.69,0.00,0.65,0.00,3.92,13.07,7.19,0.00,1.31,1.31,0.00,4.58,1.96,0.65,0.00,0.65,1.31,0.00,0.65,0.00,0.65,3.92,1.31,0.65,0.65,1.31,0.00,2.61,18.95,0.65,10.46,1.96,6.54,1.96,0.65,0.00,0.00,0.00,0.65,1.96,7.19,0.65,1.31,1.96,2.61,1.31,40.52,11.76,12.42,0.00,0.00,0.65,4.58,0.00,2.61,8.50,0.00,0.00
rick-189.csv.txt,1,146,28.82,70.83,64.86,51.40,5.62,8.22,85.62,54.79,23.29,13.01,4.79,1.37,5.48,0.68,0.68,10.27,6.85,9.59,11.64,4.79,2.05,3.42,22.60,4.11,2.74,3.42,0.68,2.05,6.85,4.11,2.74,0.00,1.37,0.68,10.96,0.00,0.00,0.00,1.37,12.33,4.11,1.37,1.37,0.00,2.05,3.42,2.74,2.05,0.00,0.68,2.05,0.68,0.68,0.68,0.00,8.22,2.74,1.37,3.42,2.05,0.68,3.42,13.70,1.37,13.01,2.05,7.53,4.11,0.00,0.00,0.00,0.00,0.00,0.68,4.79,0.68,0.68,0.68,1.37,1.37,36.30,13.70,6.16,0.00,0.00,2.05,4.11,0.00,1.37,8.90,0.00,0.00
rick-4.csv.txt,1,135,46.37,94.01,15.12,79.71,5.19,16.30,78.52,52.59,20.74,13.33,4.44,1.48,6.67,0.74,0.00,7.41,7.41,9.63,12.59,2.22,2.96,0.74,17.04,3.70,3.70,4.44,0.00,0.74,4.44,3.70,0.74,0.00,0.74,0.00,14.81,0.00,0.00,0.00,0.74,3.70,0.00,0.74,1.48,0.74,0.74,1.48,3.70,3.70,0.00,0.00,2.22,0.74,0.00,0.00,0.74,10.37,5.93,0.74,2.96,1.48,0.00,1.48,14.81,0.74,11.11,1.48,7.41,2.22,2.22,1.48,0.00,1.48,1.48,0.00,2.22,0.74,0.00,0.00,0.74,0.00,72.59,6.67,8.15,0.00,0.00,4.44,44.44,0.00,2.22,6.67,0.00,0.00
rick-120.csv.txt,1,173,10.22,98.10,37.41,3.58,5.24,6.94,93.06,61.85,31.21,22.54,6.36,2.89,4.62,0.58,8.09,8.67,4.05,12.72,11.56,7.51,3.47,1.73,26.01,1.73,0.58,6.36,1.73,0.00,5.78,1.73,4.05,1.16,2.89,0.00,23.12,1.73,0.00,0.58,1.16,8.67,2.89,1.16,2.89,0.00,0.58,1.16,2.89,0.58,1.16,1.16,0.58,0.00,0.58,0.00,0.00,9.25,4.62,0.58,2.89,1.73,0.58,1.73,22.54,1.16,12.14,2.89,6.94,4.05,0.58,1.73,1.73,0.00,1.16,1.73,3.47,0.58,0.00,1.16,0.58,1.16,35.84,8.09,6.94,0.00,0.00,4.62,7.51,1.73,0.00,6.94,0.00,0.00
rick-130.csv.txt,1,152,7.83,96.19,33.36,37.41,5.63,12.50,81.58,54.61,21.71,16.45,4.61,0.00,11.84,0.00,0.00,5.26,4.61,7.24,12.50,4.61,11.84,1.97,25.00,5.26,1.32,3.95,0.00,0.00,5.92,3.29,2.63,0.66,1.97,0.00,18.42,0.00,0.66,0.00,0.00,11.84,2.63,2.63,2.63,2.63,0.66,3.95,1.97,1.32,0.00,0.66,4.61,0.00,0.00,1.97,1.32,5.26,2.63,0.66,2.63,0.00,0.00,0.00,23.68,3.95,9.87,3.95,3.29,3.29,0.66,0.00,0.00,0.00,0.00,1.97,7.89,1.97,3.29,0.00,1.32,0.00,38.16,8.55,9.87,0.00,0.00,3.29,6.58,1.32,0.00,8.55,0.00,0.00
rick-142.csv.txt,1,170,2.36,82.67,43.37,95.55,5.31,5.88,91.76,58.24,29.41,19.41,9.41,1.76,7.65,0.59,0.00,10.00,4.12,5.88,14.71,7.65,5.29,1.76,28.24,4.71,1.76,5.29,0.00,0.59,9.41,7.06,2.35,0.00,2.35,0.00,15.88,0.00,0.59,0.00,1.76,13.53,2.35,3.53,2.35,2.94,0.00,3.53,1.76,0.00,1.18,0.59,2.94,0.00,0.00,1.76,0.00,11.18,3.53,2.35,3.53,3.53,0.00,5.29,20.00,1.76,7.65,4.12,3.53,0.00,0.59,0.00,0.00,0.00,1.18,0.00,6.47,1.18,0.59,1.18,3.53,0.59,32.35,11.76,6.47,0.00,0.00,0.00,7.06,0.00,0.00,7.06,0.00,0.00
rick-152.csv.txt,1,114,24.30,75.87,15.51,1.00,4.75,13.16,86.84,56.14,25.44,12.28,3.51,1.75,5.26,0.00,1.75,13.16,7.89,7.89,11.40,4.39,2.63,2.63,18.42,5.26,0.88,10.53,0.00,0.00,7.89,0.88,7.02,0.00,5.26,0.00,11.40,0.00,0.88,0.00,0.88,5.26,2.63,1.75,0.00,0.00,0.88,0.00,0.00,0.00,0.00,0.00,0.88,0.88,0.00,0.00,0.00,9.65,1.75,1.75,5.26,1.75,0.88,6.14,10.53,0.88,8.77,1.75,5.26,1.75,2.63,0.00,0.00,0.00,7.02,0.00,9.65,5.26,0.00,0.00,3.51,0.88,38.60,5.26,7.89,0.00,0.00,11.40,4.39,0.88,0.88,7.89,0.00,0.00
rick-33.csv.txt,1,276,21.74,66.81,66.47,20.30,8.36,5.80,88.41,59.78,25.72,15.58,6.52,1.81,6.52,0.36,0.36,10.14,5.80,13.04,14.86,4.71,2.90,2.54,26.81,2.17,1.45,0.72,0.00,0.72,6.88,3.26,3.62,0.72,1.45,0.00,11.23,0.00,0.00,0.00,1.09,14.13,2.90,0.72,2.54,3.99,0.36,5.07,0.00,0.00,0.00,0.00,1.45,0.72,0.00,0.36,0.00,10.14,2.17,1.45,2.90,2.54,1.09,3.26,18.12,3.26,11.96,4.35,7.25,0.36,0.00,0.00,0.36,0.36,1.09,0.36,6.52,1.09,2.17,1.81,1.45,0.00,35.87,8.33,10.51,0.00,0.00,0.72,2.90,2.17,0.00,11.23,0.00,0.00
rick-23.csv.txt,1,54,1.92,96.78,33.94,5.77,2.25,18.52,81.48,51.85,25.93,14.81,1.85,7.41,3.70,1.85,0.00,11.11,0.00,9.26,18.52,9.26,0.00,5.56,25.93,1.85,0.00,11.11,0.00,0.00,5.56,1.85,3.70,0.00,1.85,0.00,18.52,0.00,1.85,0.00,1.85,5.56,0.00,0.00,0.00,0.00,3.70,1.85,0.00,0.00,0.00,0.00,1.85,1.85,0.00,0.00,0.00,18.52,11.11,0.00,5.56,1.85,0.00,5.56,16.67,0.00,16.67,1.85,11.11,7.41,0.00,0.00,0.00,0.00,1.85,0.00,16.67,1.85,0.00,5.56,7.41,1.85,79.63,12.96,7.41,0.00,0.00,12.96,33.33,0.00,0.00,12.96,0.00,0.00
rick-192.csv.txt,1,195,18.82,67.77,43.37,64.65,6.29,13.85,85.13,53.33,25.13,13.33,6.67,0.00,5.64,1.03,0.00,11.79,6.67,8.21,12.82,3.59,5.13,1.54,17.44,2.05,1.54,3.08,0.51,3.59,13.33,7.69,5.64,0.00,2.05,0.51,12.31,0.00,0.00,0.00,1.54,10.77,2.05,0.51,0.51,3.59,1.03,4.62,4.10,0.00,2.05,2.05,2.05,1.03,0.00,0.51,0.00,9.23,1.03,0.51,2.05,4.62,2.05,2.05,14.87,0.51,8.21,1.03,5.64,1.54,0.00,1.54,0.00,0.00,0.00,0.00,5.13,0.51,0.51,2.05,1.03,1.03,41.03,13.85,8.21,0.00,0.00,2.05,2.05,4.10,2.05,8.72,0.00,0.00
rick-182.csv.txt,1,215,13.68,55.54,75.38,61.05,6.72,13.95,90.23,60.00,24.65,17.67,8.84,1.40,4.19,2.79,0.47,6.98,4.19,10.70,13.02,6.51,4.19,2.79,25.58,3.26,1.86,3.72,1.40,0.00,5.58,3.72,1.86,0.00,1.40,0.47,13.02,0.47,0.93,0.00,3.26,11.63,0.47,2.33,0.47,1.40,2.33,4.65,1.86,0.00,1.86,0.00,0.93,0.00,0.00,0.93,0.00,10.23,2.79,0.47,3.26,3.26,0.93,10.70,13.49,2.33,14.42,2.33,3.72,8.37,0.47,0.00,0.00,0.00,0.93,0.93,4.19,0.93,0.47,0.00,1.86,0.93,28.84,6.51,5.58,0.00,0.00,4.65,5.12,0.47,0.00,6.51,0.00,0.00
rick-149.csv.txt,1,135,46.37,81.29,79.42,38.98,4.50,4.44,89.63,48.15,18.52,11.85,4.44,1.48,5.93,0.00,0.00,6.67,6.67,9.63,8.15,6.67,2.22,2.96,17.78,3.70,0.74,3.70,1.48,2.96,9.63,5.19,4.44,0.00,3.70,0.74,15.56,1.48,0.74,0.74,1.48,9.63,2.96,0.74,0.00,2.22,1.48,3.70,1.48,0.00,0.74,0.74,2.22,1.48,0.00,0.74,0.00,6.67,1.48,0.00,2.96,1.48,0.74,1.48,14.81,0.74,14.81,2.96,7.41,5.93,0.74,0.00,0.00,0.00,0.74,0.74,15.56,2.96,2.96,0.74,8.89,1.48,43.70,7.41,13.33,0.00,0.00,3.70,11.11,0.74,0.00,7.41,0.00,0.00
rick-159.csv.txt,1,102,10.86,81.12,72.07,12.71,4.08,11.76,89.22,53.92,20.59,11.76,4.90,0.98,4.90,0.00,0.98,8.82,1.96,9.80,18.63,2.94,4.90,2.94,24.51,3.92,0.00,2.94,1.96,0.98,2.94,0.98,1.96,0.00,0.98,0.00,14.71,0.00,0.00,0.00,3.92,9.80,1.96,1.96,0.00,2.94,0.98,2.94,0.98,0.98,0.00,0.00,1.96,0.00,0.00,0.00,1.96,2.94,1.96,0.00,0.98,0.00,0.00,4.90,16.67,2.94,14.71,1.96,7.84,5.88,1.96,1.96,0.00,0.00,0.98,0.00,9.80,0.98,2.94,0.98,3.92,0.00,41.18,9.80,8.82,0.00,0.00,3.92,10.78,0.00,0.00,7.84,0.00,0.00
rick-81.csv.txt,1,149,42.79,63.14,53.18,16.21,5.52,9.40,75.84,48.32,20.81,14.09,4.70,2.01,6.04,1.34,0.00,6.71,6.71,8.72,9.40,2.01,3.36,3.36,16.11,2.01,2.01,1.34,0.67,0.00,4.70,2.01,2.68,0.00,2.68,0.00,12.75,0.00,0.00,0.00,1.34,10.74,1.34,0.00,2.01,1.34,0.00,6.71,2.01,0.00,0.00,2.01,0.67,0.00,0.67,0.00,0.00,8.05,4.03,0.67,2.68,1.34,0.67,1.34,12.08,2.68,12.08,3.36,6.71,2.68,0.67,0.67,1.34,0.00,2.68,0.67,7.38,2.68,2.68,0.67,2.01,0.67,37.58,13.42,8.05,0.00,0.00,0.67,4.70,2.68,0.00,8.05,0.00,0.00
rick-91.csv.txt,1,145,50.74,98.06,2.94,92.20,5.18,8.28,88.28,47.59,23.45,14.48,2.76,3.45,2.07,4.83,1.38,8.97,8.28,8.28,6.21,2.76,3.45,1.38,15.17,2.76,0.00,5.52,0.00,0.69,6.90,5.52,1.38,0.00,1.38,0.00,20.69,2.76,0.69,0.69,8.97,4.83,2.07,1.38,0.00,0.69,0.69,0.69,2.76,0.69,2.07,0.00,5.52,3.45,0.00,0.00,0.00,15.86,7.59,0.69,4.14,2.76,0.69,2.76,9.66,2.07,8.97,2.76,3.45,2.76,1.38,4.83,2.07,0.00,1.38,0.69,8.28,0.69,1.38,1.38,5.52,0.00,33.10,6.21,5.52,0.00,0.00,4.83,8.97,1.38,0.69,5.52,0.00,0.00
rick-38.csv.txt,1,207,34.39,94.44,38.99,18.63,7.14,8.21,82.13,56.04,22.71,14.01,2.90,5.31,4.83,0.00,0.97,8.70,7.73,10.63,13.53,4.83,1.93,1.93,19.81,5.80,3.38,0.97,0.97,1.45,3.38,1.45,1.93,0.00,0.48,0.48,14.98,0.48,0.48,0.00,0.48,8.21,0.97,0.97,1.93,1.45,0.97,3.86,1.45,0.48,0.00,0.48,0.48,0.48,0.00,0.00,0.00,12.56,6.28,0.97,2.42,2.42,0.48,3.38,14.49,0.97,13.53,1.45,8.70,3.38,0.48,0.97,1.45,0.00,0.00,0.48,2.90,0.48,0.48,0.48,1.45,0.00,31.88,10.14,8.21,0.00,0.00,1.45,2.42,0.97,1.93,6.76,0.00,0.00
rick-28.csv.txt,1,192,64.83,87.40,14.24,1.00,8.00,8.85,86.98,50.52,20.31,13.54,3.65,1.04,4.69,4.17,0.00,6.77,6.77,13.54,6.77,2.60,4.69,1.56,18.23,4.17,1.56,3.12,0.00,3.65,6.77,1.04,5.73,1.04,2.60,1.56,14.58,1.04,0.00,3.12,3.65,9.38,1.56,2.08,1.04,2.08,2.08,2.08,6.25,4.17,2.08,0.00,2.60,1.56,1.04,0.00,0.00,9.38,1.56,0.00,4.69,2.60,1.56,2.60,12.50,1.56,12.50,1.04,7.29,4.17,0.00,1.56,1.04,0.00,1.04,0.00,4.17,1.56,0.52,0.00,2.08,0.00,28.65,4.69,8.33,0.00,0.00,1.56,7.29,0.00,0.52,6.25,0.00,0.00
rick-114.csv.txt,1,223,9.86,53.59,47.52,68.11,6.76,6.28,86.55,51.12,26.91,13.45,7.17,0.00,5.83,0.45,0.00,13.45,3.59,6.73,12.11,4.04,4.48,1.79,24.66,4.48,0.90,3.59,0.45,0.45,6.73,4.48,2.24,0.00,1.35,0.00,9.87,0.00,0.45,0.00,0.90,13.00,3.59,0.45,3.59,1.35,1.79,4.93,2.24,0.90,0.90,0.45,3.14,1.79,0.45,0.90,0.00,5.83,0.45,0.45,2.69,1.79,0.45,2.69,17.04,3.14,8.97,3.14,4.48,1.35,0.00,0.45,0.00,0.00,0.45,0.00,9.87,0.90,1.35,2.69,5.83,0.00,39.01,6.28,15.70,0.00,0.00,1.35,7.17,1.35,0.00,7.17,0.00,0.00
rick-104.csv.txt,1,132,3.17,96.52,3.17,3.73,4.55,6.82,87.88,55.30,32.58,17.42,4.55,2.27,5.30,5.30,0.00,15.15,3.03,6.82,12.12,5.30,3.79,3.03,26.52,2.27,0.00,7.58,0.00,0.76,5.30,1.52,3.79,0.76,1.52,0.76,21.97,0.00,0.76,0.00,6.82,8.33,1.52,2.27,2.27,1.52,0.00,1.52,2.27,0.00,1.52,0.76,1.52,0.76,0.00,0.76,0.00,10.61,2.27,0.76,4.55,1.52,1.52,5.30,18.94,1.52,9.85,0.76,3.79,6.06,0.76,0.00,0.00,0.00,1.52,0.00,8.33,2.27,0.76,0.76,2.27,1.52,44.70,9.85,7.58,0.00,0.00,6.06,7.58,0.76,2.27,10.61,0.00,0.00
rick-65.csv.txt,1,199,20.15,86.55,72.70,44.14,7.11,12.06,88.94,58.29,24.62,16.08,7.54,1.01,7.54,0.00,0.00,8.54,5.03,11.06,11.06,5.03,6.53,1.51,22.61,4.52,0.00,4.02,0.00,0.00,5.03,3.02,2.01,0.50,1.01,0.00,14.57,3.02,0.00,1.51,0.50,17.09,5.53,5.03,1.01,3.02,1.01,3.02,2.51,1.51,0.00,1.01,1.01,0.00,1.01,0.00,0.00,10.55,3.52,0.50,3.52,2.01,1.01,1.51,18.09,0.50,9.55,1.01,7.54,1.01,1.51,1.01,1.51,1.01,0.00,0.50,2.51,0.00,0.50,1.01,1.01,0.00,30.65,7.04,9.05,0.00,0.00,5.53,2.51,0.50,0.00,6.03,0.00,0.00
rick-75.csv.txt,1,121,11.15,99.00,5.82,6.99,4.32,11.57,87.60,57.85,29.75,21.49,4.13,4.96,4.96,6.61,0.83,8.26,5.79,7.44,10.74,4.96,1.65,4.13,18.18,1.65,0.00,6.61,0.83,0.00,4.96,1.65,3.31,1.65,1.65,0.00,23.97,0.00,2.48,0.00,8.26,4.96,0.00,0.83,0.83,0.83,1.65,0.83,1.65,0.00,1.65,0.00,0.00,0.00,0.00,0.00,0.00,10.74,5.79,0.00,2.48,1.65,0.83,6.61,8.26,0.00,14.05,2.48,7.44,4.96,0.00,0.00,0.00,0.00,2.48,2.48,7.44,0.83,0.83,0.83,5.79,0.00,43.80,5.79,9.09,0.00,0.00,9.92,9.92,2.48,0.00,6.61,0.00,0.00
rick-17.csv.txt,1,198,43.52,88.71,44.72,64.08,7.92,6.57,87.37,55.56,23.23,12.63,4.55,2.02,5.56,0.00,0.51,10.61,6.57,12.63,9.60,5.56,2.53,1.52,22.73,3.54,2.53,3.54,0.51,1.52,5.05,3.54,1.52,0.00,0.51,0.00,11.62,0.00,0.00,0.00,0.51,12.12,6.06,0.51,1.01,2.53,2.02,1.01,4.04,2.53,1.01,0.00,0.00,0.00,0.00,0.00,0.00,7.58,2.02,1.01,1.52,2.02,1.01,3.54,15.66,0.51,9.60,3.54,5.56,0.51,1.01,0.51,0.00,0.00,0.00,0.00,5.56,0.00,1.52,2.02,1.52,1.01,28.79,8.59,8.08,0.00,0.00,2.53,2.53,2.53,0.00,4.55,0.00,0.00
rick-200.csv.txt,1,168,5.42,61.72,95.13,1.00,4.80,7.74,90.48,51.19,23.21,14.88,7.74,3.57,3.57,0.00,0.00,8.33,2.98,4.76,10.12,11.90,3.57,2.38,22.02,3.57,0.00,1.79,1.19,2.38,6.55,0.60,5.95,1.19,1.19,1.19,11.90,0.60,1.79,0.00,1.19,14.29,4.76,0.60,0.00,1.79,2.38,5.36,1.79,0.60,0.60,0.60,1.19,0.60,0.00,0.60,0.00,11.31,4.76,0.00,1.79,2.38,2.38,1.19,19.05,2.38,13.10,3.57,5.36,5.36,0.00,1.79,0.60,0.60,0.60,0.60,6.55,0.60,1.79,1.19,2.98,0.00,43.45,16.07,12.50,0.00,0.00,0.60,5.36,1.79,0.00,7.14,0.00,0.00
rick-176.csv.txt,1,141,33.41,88.59,56.53,38.37,5.04,9.93,88.65,46.10,24.82,16.31,5.67,1.42,6.38,2.84,0.00,8.51,2.84,10.64,9.93,2.13,0.71,2.84,19.15,4.96,0.71,2.13,0.00,3.55,4.96,2.84,2.13,0.71,0.71,0.71,17.02,1.42,0.00,3.55,3.55,12.06,2.13,0.71,1.42,2.13,1.42,4.26,0.71,0.00,0.00,0.71,3.55,2.13,2.13,0.00,0.00,11.35,2.84,1.42,4.96,1.42,2.84,0.00,15.60,2.13,14.18,2.13,9.22,2.84,0.00,2.13,0.71,0.71,0.71,0.71,10.64,0.00,2.84,0.00,7.80,1.42,42.55,8.51,12.06,0.00,0.00,1.42,9.93,1.42,0.00,9.22,0.00,0.00
rick-166.csv.txt,1,164,13.20,59.64,74.76,48.39,5.29,12.20,90.24,57.93,28.05,12.20,6.10,0.61,5.49,0.00,0.00,15.85,4.88,10.98,15.24,3.66,3.05,2.44,25.61,1.83,1.22,4.88,0.00,1.22,6.10,3.66,2.44,0.00,2.44,0.00,7.93,0.00,0.00,0.00,0.00,8.54,1.22,0.00,1.83,4.27,1.83,1.83,3.05,1.83,0.00,1.22,3.66,2.44,0.00,0.61,0.61,7.32,0.61,1.22,2.44,3.05,0.00,1.83,18.90,6.10,17.68,6.10,10.98,1.22,1.83,0.00,0.00,0.00,1.22,0.61,6.10,1.22,1.83,0.00,1.83,1.22,45.12,12.80,9.15,0.00,0.00,4.27,1.83,2.44,2.44,12.20,0.00,0.00
rick-150.csv.txt,1,122,76.89,94.94,14.89,14.46,3.70,12.30,81.97,43.44,16.39,9.02,2.46,3.28,1.64,0.00,1.64,7.38,8.20,9.84,7.38,3.28,0.82,0.82,14.75,3.28,0.82,4.10,0.00,0.00,7.38,3.28,4.10,0.00,4.10,0.00,18.03,0.82,1.64,0.00,1.64,3.28,0.82,0.82,0.00,0.82,0.82,0.00,2.46,0.00,1.64,0.00,4.10,1.64,0.00,0.82,0.00,10.66,6.56,0.00,1.64,1.64,0.82,0.00,14.75,0.00,11.48,2.46,5.74,4.10,0.00,3.28,2.46,0.82,3.28,0.82,13.93,3.28,2.46,0.82,4.92,2.46,47.54,4.92,11.48,0.00,0.00,3.28,19.67,2.46,0.00,5.74,0.00,0.00
rick-140.csv.txt,1,198,27.57,92.84,26.17,54.29,6.60,9.09,84.34,56.57,23.74,15.15,5.05,1.01,8.59,0.51,0.00,8.59,10.10,8.59,14.65,3.03,4.55,2.02,22.73,2.02,0.00,3.03,2.53,1.52,2.53,2.02,0.51,0.00,0.00,0.00,15.66,2.02,0.51,0.51,1.52,7.58,1.52,0.00,1.01,2.53,0.51,3.54,2.02,1.01,1.01,0.00,5.05,2.02,2.53,0.00,0.51,6.57,3.03,0.51,3.54,0.00,0.00,1.52,19.70,2.02,8.59,1.01,4.04,4.04,2.53,1.01,1.52,0.00,0.00,0.51,2.53,0.00,0.51,1.52,0.51,0.00,47.47,11.62,6.06,0.00,0.00,2.02,15.66,2.02,0.00,10.10,0.00,0.00
rick-98.csv.txt,1,157,27.55,98.88,14.49,62.02,7.14,6.37,87.26,59.24,19.75,14.01,0.64,9.55,1.91,1.27,0.64,5.73,6.37,9.55,15.29,5.73,3.82,0.64,21.66,3.82,1.91,3.18,1.27,0.00,9.55,5.73,3.82,0.00,1.27,0.64,16.56,0.64,0.00,0.00,1.91,5.73,1.27,0.00,1.27,2.55,0.00,3.18,3.18,1.91,1.27,0.00,0.64,0.64,0.64,0.00,0.00,17.83,10.83,3.18,2.55,0.64,3.82,1.27,17.83,0.00,12.10,0.64,6.37,5.10,0.64,1.27,0.00,0.00,0.64,0.00,5.73,0.64,3.18,0.64,1.27,0.00,19.75,5.73,0.64,0.00,0.00,3.82,5.10,0.00,0.00,4.46,0.00,0.00
rick-88.csv.txt,1,192,16.88,86.30,29.15,1.00,7.38,7.81,90.62,54.69,26.04,17.71,7.29,1.56,8.33,0.52,0.00,8.33,5.21,8.85,12.50,2.60,6.25,1.04,25.52,3.65,1.04,2.60,1.04,0.52,6.25,1.04,5.21,1.04,2.60,0.52,14.06,0.00,0.52,0.00,1.04,14.06,3.65,2.60,3.12,2.60,1.04,2.60,2.08,1.04,0.00,1.04,4.69,3.12,1.04,1.04,0.00,8.33,1.56,1.04,4.17,1.56,0.00,3.65,15.62,2.60,7.81,3.12,4.17,0.52,0.52,0.00,0.00,0.00,1.04,0.52,7.81,2.08,2.60,1.04,2.08,0.52,27.08,6.77,6.25,0.00,0.00,1.56,5.21,0.52,0.00,6.77,0.00,0.00
rick-21.csv.txt,1,161,11.33,95.30,46.65,61.10,5.75,11.80,90.06,50.93,29.19,22.98,9.94,0.62,11.18,1.24,0.00,6.21,1.24,8.07,8.07,3.73,4.97,1.24,21.12,3.73,0.00,3.73,0.62,1.86,10.56,6.21,4.35,0.00,1.24,2.48,21.74,1.24,0.00,1.86,2.48,17.39,5.59,1.24,4.35,4.97,0.00,4.97,2.48,1.86,0.00,0.62,2.48,0.62,0.00,0.00,0.00,8.70,3.73,0.62,2.48,2.48,0.00,4.35,13.04,2.48,5.59,1.24,3.73,0.62,0.62,0.00,0.00,0.00,0.62,0.00,9.32,0.62,3.73,1.24,3.73,0.62,38.51,12.42,14.29,0.00,0.00,3.11,3.73,0.62,0.00,4.35,0.00,0.00
rick-31.csv.txt,1,103,5.23,68.62,27.85,1.81,3.32,14.56,87.38,53.40,32.04,19.42,10.68,0.00,6.80,1.94,0.00,12.62,3.88,4.85,15.53,2.91,0.00,1.94,24.27,1.94,0.00,6.80,0.00,0.00,6.80,1.94,4.85,0.97,3.88,0.00,17.48,0.97,0.97,0.97,1.94,7.77,1.94,0.97,1.94,0.97,0.00,1.94,0.00,0.00,0.00,0.00,1.94,0.00,1.94,0.00,0.00,10.68,1.94,0.00,5.83,2.91,0.00,2.91,17.48,1.94,6.80,2.91,2.91,1.94,0.00,0.00,0.00,0.00,3.88,0.00,15.53,4.85,2.91,2.91,0.97,3.88,47.57,12.62,4.85,0.00,0.00,8.74,8.74,2.91,0.00,9.71,0.00,0.00
rick-6.csv.txt,1,171,19.98,65.90,54.24,6.35,5.70,4.68,88.89,59.06,25.73,12.87,5.26,2.34,5.26,0.00,0.00,12.87,5.26,12.87,15.20,5.85,1.17,2.92,30.41,3.51,1.75,3.51,0.00,2.34,6.43,2.34,4.09,0.00,4.09,0.00,10.53,0.58,0.58,0.00,1.17,8.19,1.75,0.58,1.17,2.34,0.58,1.75,0.58,0.00,0.00,0.58,1.17,0.58,0.00,0.58,0.00,11.11,3.51,0.58,3.51,4.68,0.00,2.92,20.47,4.09,14.04,4.09,8.77,1.17,0.00,0.00,0.00,0.00,3.51,0.00,9.36,4.09,1.75,0.58,1.17,1.17,36.84,11.11,5.85,0.00,0.00,2.92,4.68,2.34,0.00,9.94,0.00,0.00
rick-43.csv.txt,1,114,11.56,94.27,96.09,2.51,4.07,5.26,87.72,53.51,29.82,22.81,11.40,2.63,8.77,0.00,0.00,7.02,1.75,9.65,13.16,3.51,0.88,1.75,26.32,8.77,1.75,6.14,0.00,0.88,4.39,0.88,3.51,0.00,0.88,0.88,18.42,0.00,0.88,0.00,2.63,11.40,8.77,0.00,0.88,0.88,0.00,0.88,0.00,0.00,0.00,0.00,0.88,0.00,0.00,0.00,0.88,7.89,2.63,0.00,3.51,0.88,0.88,0.00,23.68,0.88,11.40,2.63,6.14,2.63,1.75,0.88,0.00,0.00,0.88,0.00,7.02,0.00,0.00,0.88,1.75,0.88,46.49,14.04,8.77,0.00,0.00,3.51,7.89,4.39,0.00,7.89,0.00,0.00
rick-53.csv.txt,1,152,51.59,90.57,13.83,1.11,4.22,4.61,89.47,47.37,21.71,13.16,3.95,3.29,4.61,1.32,0.00,8.55,5.92,9.87,11.84,0.66,1.32,0.66,19.08,3.29,0.66,2.63,1.32,3.29,7.24,1.97,5.26,0.66,3.29,0.66,13.16,0.00,0.66,0.00,3.29,5.92,1.32,0.66,0.66,1.32,1.32,0.66,1.32,0.00,0.66,0.66,0.66,0.66,0.00,0.00,0.00,8.55,3.95,0.00,1.32,1.97,1.32,1.97,13.82,1.32,10.53,3.29,6.58,0.66,0.66,1.32,0.66,0.00,3.29,0.66,15.79,2.63,0.66,2.63,9.21,1.32,44.08,15.13,9.87,0.00,0.00,3.29,7.89,1.32,0.00,6.58,0.00,0.00
rick-132.csv.txt,1,147,14.03,90.18,41.61,9.18,5.65,10.88,88.44,49.66,27.89,18.37,8.16,1.36,6.80,2.04,0.00,9.52,2.72,8.16,10.88,3.40,2.04,2.72,23.13,4.08,1.36,4.08,0.00,0.68,1.36,0.00,1.36,0.00,1.36,0.00,19.05,3.40,0.00,2.04,4.76,7.48,3.40,0.68,1.36,0.00,0.00,2.04,2.04,1.36,0.00,0.68,2.04,0.00,0.00,0.00,2.04,8.84,2.72,0.68,2.04,3.40,0.00,0.68,21.09,3.40,9.52,4.76,3.40,1.36,2.04,0.68,0.00,0.00,0.68,0.00,10.20,1.36,1.36,0.68,4.08,0.00,46.26,10.88,12.93,0.00,0.00,4.76,4.08,0.68,5.44,7.48,0.00,0.00
